,game,model,experiment,episode,metric,value
249,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_7,Violated Request Count,0.0
250,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_7,Parsed Request Count,10.0
251,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_7,Request Success Ratio,1.0
252,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Precision,20.0
253,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Recall,5.0
254,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,F1,8.0
255,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Main Score,8.0
256,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Average Changed Cell Count,1.6667
257,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Average Generated Instruction Length,29.3333
258,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Average Generated Expression Number of Tokens,7.0
259,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Success,0.0
260,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Lose,1.0
261,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Aborted,0.0
262,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Request Count,6.0
263,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Violated Request Count,0.0
264,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Parsed Request Count,6.0
265,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Request Success Ratio,1.0
266,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Precision,100.0
267,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Recall,9.0
268,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,F1,17.0
269,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Main Score,17.0
270,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Average Changed Cell Count,1.5
271,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Average Generated Instruction Length,40.1667
272,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Average Generated Expression Number of Tokens,9.0
273,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Success,0.0
274,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Lose,1.0
275,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Aborted,0.0
276,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Request Count,12.0
277,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Violated Request Count,0.0
278,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Parsed Request Count,12.0
279,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Request Success Ratio,1.0
280,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Precision,
281,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Recall,
282,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,F1,
283,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Main Score,
284,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Average Changed Cell Count,
285,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Average Generated Instruction Length,
286,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Average Generated Expression Number of Tokens,
287,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Success,0.0
288,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Lose,0.0
289,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Aborted,1.0
290,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Request Count,2.0
291,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Violated Request Count,1.0
292,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Parsed Request Count,1.0
293,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Request Success Ratio,0.5
294,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Precision,
295,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Recall,
296,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,F1,
297,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Main Score,
298,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Average Changed Cell Count,
299,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Average Generated Instruction Length,
300,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Average Generated Expression Number of Tokens,
301,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Success,0.0
302,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Lose,0.0
303,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Aborted,1.0
304,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Request Count,6.0
305,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Violated Request Count,1.0
306,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Parsed Request Count,5.0
307,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Request Success Ratio,0.8333
308,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Precision,
309,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Recall,
310,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,F1,
311,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Main Score,
312,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Average Changed Cell Count,
313,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Average Generated Instruction Length,
314,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Average Generated Expression Number of Tokens,
315,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Success,0.0
316,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Lose,0.0
317,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Aborted,1.0
318,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Request Count,2.0
319,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Violated Request Count,1.0
320,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Parsed Request Count,1.0
321,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Request Success Ratio,0.5
322,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Precision,
323,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Recall,
324,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,F1,
325,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Main Score,
326,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Average Changed Cell Count,
327,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Average Generated Instruction Length,
328,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Average Generated Expression Number of Tokens,
329,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Success,0.0
330,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Lose,0.0
331,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Aborted,1.0
332,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Request Count,4.0
333,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Violated Request Count,1.0
334,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Parsed Request Count,3.0
335,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Request Success Ratio,0.75
336,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Precision,0.0
337,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Recall,0.0
338,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,F1,0.0
339,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Main Score,0.0
340,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Average Changed Cell Count,1.0
341,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Average Generated Instruction Length,44.0
342,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Average Generated Expression Number of Tokens,8.25
343,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Success,0.0
344,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Lose,1.0
345,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Aborted,0.0
346,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Request Count,8.0
347,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Violated Request Count,0.0
348,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Parsed Request Count,8.0
349,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Request Success Ratio,1.0
350,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Precision,
351,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Recall,
352,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,F1,
353,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Main Score,
354,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Average Changed Cell Count,
355,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Average Generated Instruction Length,
356,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Average Generated Expression Number of Tokens,
357,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Success,0.0
358,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Lose,0.0
359,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Aborted,1.0
360,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Request Count,1.0
361,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Violated Request Count,1.0
362,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Parsed Request Count,0.0
363,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Request Success Ratio,0.0
364,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Precision,
365,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Recall,
366,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,F1,
367,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Main Score,
368,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Average Changed Cell Count,
369,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Average Generated Instruction Length,
370,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Average Generated Expression Number of Tokens,
371,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Success,0.0
372,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Lose,0.0
373,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Aborted,1.0
374,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Request Count,4.0
375,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Violated Request Count,1.0
376,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Parsed Request Count,3.0
377,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Request Success Ratio,0.75
378,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Precision,
379,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Recall,
380,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,F1,
381,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Main Score,
382,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Average Changed Cell Count,
383,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Average Generated Instruction Length,
384,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Average Generated Expression Number of Tokens,
385,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Success,0.0
386,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Lose,0.0
387,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Aborted,1.0
388,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Request Count,4.0
389,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Violated Request Count,1.0
390,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Parsed Request Count,3.0
391,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Request Success Ratio,0.75
392,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Precision,0.0
393,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Recall,0.0
394,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,F1,0.0
395,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Main Score,0.0
396,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Average Changed Cell Count,1.8
397,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Average Generated Instruction Length,42.0
398,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Average Generated Expression Number of Tokens,9.0
399,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Success,0.0
400,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Lose,1.0
401,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Aborted,0.0
402,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Request Count,10.0
403,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Violated Request Count,0.0
404,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Parsed Request Count,10.0
405,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Request Success Ratio,1.0
406,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Precision,
407,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Recall,
408,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,F1,
409,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Main Score,
410,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Average Changed Cell Count,
411,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Average Generated Instruction Length,
412,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Average Generated Expression Number of Tokens,
413,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Success,0.0
414,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Lose,0.0
415,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Aborted,1.0
416,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Request Count,4.0
417,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Violated Request Count,1.0
418,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Parsed Request Count,3.0
419,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Request Success Ratio,0.75
420,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Precision,
421,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Recall,
422,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,F1,
423,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Main Score,
424,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Average Changed Cell Count,
425,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Average Generated Instruction Length,
426,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Average Generated Expression Number of Tokens,
427,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Success,0.0
428,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Lose,0.0
429,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Aborted,1.0
430,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Request Count,1.0
431,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Violated Request Count,1.0
432,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Parsed Request Count,0.0
433,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Request Success Ratio,0.0
434,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Precision,
435,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Recall,
436,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,F1,
437,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Main Score,
438,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Average Changed Cell Count,
439,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Average Generated Instruction Length,
440,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Average Generated Expression Number of Tokens,
441,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Success,0.0
442,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Lose,0.0
443,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Aborted,1.0
444,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Request Count,10.0
445,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Violated Request Count,1.0
446,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Parsed Request Count,9.0
447,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Request Success Ratio,0.9
448,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Precision,
449,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Recall,
450,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,F1,
451,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Main Score,
452,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Average Changed Cell Count,
453,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Average Generated Instruction Length,
454,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Average Generated Expression Number of Tokens,
455,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Success,0.0
456,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Lose,0.0
457,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Aborted,1.0
458,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Request Count,2.0
459,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Violated Request Count,1.0
460,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Parsed Request Count,1.0
461,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Request Success Ratio,0.5
