,game,model,experiment,episode,metric,value
249,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_7,Violated Request Count,0.0
250,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_7,Parsed Request Count,8.0
251,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_7,Request Success Ratio,1.0
252,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Precision,100.0
253,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Recall,5.0
254,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,F1,9.0
255,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Main Score,9.0
256,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Average Changed Cell Count,1.96
257,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Average Generated Instruction Length,42.84
258,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Average Generated Expression Number of Tokens,9.0
259,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Success,0.0
260,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Lose,1.0
261,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Aborted,0.0
262,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Request Count,50.0
263,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Violated Request Count,0.0
264,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Parsed Request Count,50.0
265,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_8,Request Success Ratio,1.0
266,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Precision,
267,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Recall,
268,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,F1,
269,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Main Score,
270,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Average Changed Cell Count,
271,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Average Generated Instruction Length,
272,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Average Generated Expression Number of Tokens,
273,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Success,0.0
274,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Lose,0.0
275,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Aborted,1.0
276,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Request Count,4.0
277,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Violated Request Count,1.0
278,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Parsed Request Count,3.0
279,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,0_compact_grids,episode_9,Request Success Ratio,0.75
280,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Precision,33.0
281,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Recall,17.0
282,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,F1,22.0
283,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Main Score,22.0
284,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Average Changed Cell Count,1.25
285,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Average Generated Instruction Length,42.0
286,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Average Generated Expression Number of Tokens,9.0
287,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Success,0.0
288,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Lose,1.0
289,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Aborted,0.0
290,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Request Count,8.0
291,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Violated Request Count,0.0
292,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Parsed Request Count,8.0
293,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_0,Request Success Ratio,1.0
294,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Precision,
295,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Recall,
296,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,F1,
297,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Main Score,
298,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Average Changed Cell Count,
299,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Average Generated Instruction Length,
300,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Average Generated Expression Number of Tokens,
301,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Success,0.0
302,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Lose,0.0
303,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Aborted,1.0
304,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Request Count,4.0
305,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Violated Request Count,1.0
306,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Parsed Request Count,3.0
307,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_1,Request Success Ratio,0.75
308,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Precision,0.0
309,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Recall,0.0
310,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,F1,0.0
311,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Main Score,0.0
312,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Average Changed Cell Count,1.8
313,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Average Generated Instruction Length,45.2
314,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Average Generated Expression Number of Tokens,8.8
315,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Success,0.0
316,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Lose,1.0
317,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Aborted,0.0
318,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Request Count,10.0
319,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Violated Request Count,0.0
320,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Parsed Request Count,10.0
321,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_10,Request Success Ratio,1.0
322,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Precision,
323,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Recall,
324,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,F1,
325,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Main Score,
326,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Average Changed Cell Count,
327,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Average Generated Instruction Length,
328,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Average Generated Expression Number of Tokens,
329,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Success,0.0
330,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Lose,0.0
331,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Aborted,1.0
332,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Request Count,1.0
333,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Violated Request Count,1.0
334,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Parsed Request Count,0.0
335,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_11,Request Success Ratio,0.0
336,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Precision,
337,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Recall,
338,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,F1,
339,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Main Score,
340,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Average Changed Cell Count,
341,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Average Generated Instruction Length,
342,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Average Generated Expression Number of Tokens,
343,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Success,0.0
344,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Lose,0.0
345,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Aborted,1.0
346,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Request Count,8.0
347,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Violated Request Count,1.0
348,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Parsed Request Count,7.0
349,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_12,Request Success Ratio,0.875
350,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Precision,
351,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Recall,
352,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,F1,
353,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Main Score,
354,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Average Changed Cell Count,
355,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Average Generated Instruction Length,
356,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Average Generated Expression Number of Tokens,
357,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Success,0.0
358,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Lose,0.0
359,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Aborted,1.0
360,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Request Count,2.0
361,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Violated Request Count,1.0
362,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Parsed Request Count,1.0
363,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_13,Request Success Ratio,0.5
364,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Precision,
365,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Recall,
366,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,F1,
367,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Main Score,
368,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Average Changed Cell Count,
369,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Average Generated Instruction Length,
370,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Average Generated Expression Number of Tokens,
371,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Success,0.0
372,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Lose,0.0
373,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Aborted,1.0
374,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Request Count,16.0
375,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Violated Request Count,1.0
376,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Parsed Request Count,15.0
377,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_14,Request Success Ratio,0.9375
378,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Precision,
379,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Recall,
380,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,F1,
381,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Main Score,
382,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Average Changed Cell Count,
383,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Average Generated Instruction Length,
384,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Average Generated Expression Number of Tokens,
385,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Success,0.0
386,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Lose,0.0
387,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Aborted,1.0
388,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Request Count,1.0
389,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Violated Request Count,1.0
390,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Parsed Request Count,0.0
391,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_15,Request Success Ratio,0.0
392,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Precision,
393,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Recall,
394,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,F1,
395,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Main Score,
396,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Average Changed Cell Count,
397,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Average Generated Instruction Length,
398,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Average Generated Expression Number of Tokens,
399,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Success,0.0
400,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Lose,0.0
401,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Aborted,1.0
402,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Request Count,2.0
403,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Violated Request Count,1.0
404,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Parsed Request Count,1.0
405,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_16,Request Success Ratio,0.5
406,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Precision,50.0
407,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Recall,22.0
408,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,F1,31.0
409,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Main Score,31.0
410,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Average Changed Cell Count,0.8
411,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Average Generated Instruction Length,42.8
412,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Average Generated Expression Number of Tokens,9.0
413,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Success,0.0
414,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Lose,1.0
415,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Aborted,0.0
416,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Request Count,10.0
417,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Violated Request Count,0.0
418,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Parsed Request Count,10.0
419,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_17,Request Success Ratio,1.0
420,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Precision,
421,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Recall,
422,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,F1,
423,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Main Score,
424,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Average Changed Cell Count,
425,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Average Generated Instruction Length,
426,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Average Generated Expression Number of Tokens,
427,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Success,0.0
428,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Lose,0.0
429,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Aborted,1.0
430,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Request Count,1.0
431,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Violated Request Count,1.0
432,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Parsed Request Count,0.0
433,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_18,Request Success Ratio,0.0
434,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Precision,
435,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Recall,
436,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,F1,
437,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Main Score,
438,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Average Changed Cell Count,
439,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Average Generated Instruction Length,
440,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Average Generated Expression Number of Tokens,
441,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Success,0.0
442,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Lose,0.0
443,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Aborted,1.0
444,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Request Count,1.0
445,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Violated Request Count,1.0
446,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Parsed Request Count,0.0
447,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_19,Request Success Ratio,0.0
448,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Precision,0.0
449,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Recall,0.0
450,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,F1,0.0
451,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Main Score,0.0
452,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Average Changed Cell Count,1.0
453,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Average Generated Instruction Length,35.5
454,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Average Generated Expression Number of Tokens,8.0
455,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Success,0.0
456,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Lose,1.0
457,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Aborted,0.0
458,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Request Count,8.0
459,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Violated Request Count,0.0
460,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Parsed Request Count,8.0
461,imagegame,openchat_3.5-t0.5--openchat_3.5-t0.5,1_random_grids,episode_2,Request Success Ratio,1.0
